manyID,treatyID,stateID,Title,Begin,End,Signature,Force,stateSignature,stateRat,stateForce,stateForce2,stateForce3,Term,stateWithdrawal,stateWithdrawal2,gengID,ecolexID,ieaID,Comments,Deposit,obsolete,ProvisionalApp,Reservation,verified,Notes,stateForce_ecolex,stateForce_iea,Consent,Acceptance,Accession,Changes_HUGGO,Verified_HUGGO,Checked_HUGGO,Succession,Coder
INTSLS_1974A,INTSLS_1974A,KHM,International Convention For The Safety Of Life At Sea (SOLAS),01.11.1974,NA,01.11.1974,25.05.1980,NA,28.11.1994,28.02.1995,NA,NA,NA,NA,NA,GENG-1163,TRE-000115,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,28.11.1994,"stateSignature, Accession","stateSignature, stateRat, stateForce, Accession, Accession, Succession, Acceptance, stateWithdrawal",1,NA,Diego
INTSLS_1974A,INTSLS_1974A,MDG,International Convention For The Safety Of Life At Sea (SOLAS),01.11.1974,NA,01.11.1974,25.05.1980,NA,07.03.1996,07.06.1996,NA,NA,NA,NA,NA,GENG-1163,TRE-000115,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,07.03.1996,"stateSignature, Accession","stateSignature, stateRat, stateForce, Accession, Accession, Succession, Acceptance, stateWithdrawal",1,NA,Diego
INTSLS_1974A,INTSLS_1974A,ERI,International Convention For The Safety Of Life At Sea (SOLAS),01.11.1974,NA,01.11.1974,25.05.1980,NA,22.04.1996,22.07.1996,NA,NA,NA,NA,NA,GENG-1163,TRE-000115,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,22.04.1996,"stateSignature, Accession","stateSignature, stateRat, stateForce, Accession, Accession, Succession, Acceptance, stateWithdrawal",1,NA,Diego
INTSLS_1974A,INTSLS_1974A,GNQ,International Convention For The Safety Of Life At Sea (SOLAS),01.11.1974,NA,01.11.1974,25.05.1980,NA,24.04.1996,24.07.1996,NA,NA,NA,NA,NA,GENG-1163,TRE-000115,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,24.04.1996,"stateSignature, Accession","stateSignature, stateRat, stateForce, Accession, Accession, Succession, Acceptance, stateWithdrawal",1,NA,Diego
INTSLS_1974A,INTSLS_1974A,MOZ,International Convention For The Safety Of Life At Sea (SOLAS),01.11.1974,NA,01.11.1974,25.05.1980,NA,23.11.1996,23.02.1997,NA,NA,NA,NA,NA,GENG-1163,TRE-000115,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,23.11.1996,"stateSignature, stateRat, stateForce, Accession","stateSignature, stateRat, stateForce, Accession, Accession, Succession, Acceptance, stateWithdrawal",1,NA,Diego
INTSLS_1974A,INTSLS_1974A,SEN,International Convention For The Safety Of Life At Sea (SOLAS),01.11.1974,NA,01.11.1974,25.05.1980,NA,16.01.1997,16.04.1997,NA,NA,NA,NA,NA,GENG-1163,TRE-000115,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,16.01.1997,"stateSignature, Accession","stateSignature, stateRat, stateForce, Accession, Accession, Succession, Acceptance, stateWithdrawal",1,NA,Diego
INTSLS_1974A,INTSLS_1974A,WSM,International Convention For The Safety Of Life At Sea (SOLAS),01.11.1974,NA,01.11.1974,25.05.1980,NA,14.03.1997,14.06.1997,NA,NA,NA,NA,NA,GENG-1163,TRE-000115,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,14.03.1997,"stateSignature, Accession","stateSignature, stateRat, stateForce, Accession, Accession, Succession, Acceptance, stateWithdrawal",1,NA,Diego
INTSLS_1974A,INTSLS_1974A,AZE,International Convention For The Safety Of Life At Sea (SOLAS),01.11.1974,NA,01.11.1974,25.05.1980,NA,01.07.1997,01.10.1997,NA,NA,NA,NA,NA,GENG-1163,TRE-000115,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,01.07.1997,"stateSignature, Accession","stateSignature, stateRat, stateForce, Accession, Accession, Succession, Acceptance, stateWithdrawal",1,NA,Diego
INTSLS_1974A,INTSLS_1974A,MRT,International Convention For The Safety Of Life At Sea (SOLAS),01.11.1974,NA,01.11.1974,25.05.1980,NA,24.11.1997,24.02.1998,NA,NA,NA,NA,NA,GENG-1163,TRE-000115,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,24.11.1997,"stateSignature, Accession","stateSignature, stateRat, stateForce, Accession, Accession, Succession, Acceptance, stateWithdrawal",1,NA,Diego
INTSLS_1974A,INTSLS_1974A,GUY,International Convention For The Safety Of Life At Sea (SOLAS),01.11.1974,NA,01.11.1974,25.05.1980,NA,10.12.1977,25.05.1980,NA,NA,NA,NA,NA,GENG-1163,TRE-000115,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,10.12.1977,"stateSignature, stateRat, stateForce, Accession","stateSignature, stateRat, stateForce, Accession, Accession, Succession, Acceptance, stateWithdrawal",1,NA,Diego
INTSLS_1974A,INTSLS_1974A,STP,International Convention For The Safety Of Life At Sea (SOLAS),01.11.1974,NA,01.11.1974,25.05.1980,NA,29.10.1998,29.01.1999,NA,NA,NA,NA,NA,GENG-1163,TRE-000115,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,29.10.1998,"stateSignature, Accession","stateSignature, stateRat, stateForce, Accession, Accession, Succession, Acceptance, stateWithdrawal",1,NA,Diego
INTSLS_1974A,INTSLS_1974A,BOL,International Convention For The Safety Of Life At Sea (SOLAS),01.11.1974,NA,01.11.1974,25.05.1980,NA,04.06.1999,04.09.1999,NA,NA,NA,NA,NA,GENG-1163,TRE-000115,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,04.06.1999,"stateSignature, Accession","stateSignature, stateRat, stateForce, Accession, Accession, Succession, Acceptance, stateWithdrawal",1,NA,Diego
INTSLS_1974A,INTSLS_1974A,KEN,International Convention For The Safety Of Life At Sea (SOLAS),01.11.1974,NA,01.11.1974,25.05.1980,NA,21.07.1999,21.10.1999,NA,NA,NA,NA,NA,GENG-1163,TRE-000115,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,21.07.1999,"stateSignature, Accession","stateSignature, stateRat, stateForce, Accession, Accession, Succession, Acceptance, stateWithdrawal",1,NA,Diego
INTSLS_1974A,INTSLS_1974A,DMA,International Convention For The Safety Of Life At Sea (SOLAS),01.11.1974,NA,01.11.1974,25.05.1980,NA,21.06.2000,21.09.2000,NA,NA,NA,NA,NA,GENG-1163,TRE-000115,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,21.06.2000,"stateSignature, Accession","stateSignature, stateRat, stateForce, Accession, Accession, Succession, Acceptance, stateWithdrawal",1,NA,Diego
INTSLS_1974A,INTSLS_1974A,COM,International Convention For The Safety Of Life At Sea (SOLAS),01.11.1974,NA,01.11.1974,25.05.1980,NA,22.11.2000,22.02.2001,NA,NA,NA,NA,NA,GENG-1163,TRE-000115,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,22.11.2000,"stateSignature, Accession","stateSignature, stateRat, stateForce, Accession, Accession, Succession, Acceptance, stateWithdrawal",1,NA,Diego
INTSLS_1974A,INTSLS_1974A,NAM,International Convention For The Safety Of Life At Sea (SOLAS),01.11.1974,NA,01.11.1974,25.05.1980,NA,27.11.2000,27.02.2001,NA,NA,NA,NA,NA,GENG-1163,TRE-000115,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,27.11.2000,"stateSignature, Accession","stateSignature, stateRat, stateForce, Accession, Accession, Succession, Acceptance, stateWithdrawal",1,NA,Diego
INTSLS_1974A,INTSLS_1974A,TZA,International Convention For The Safety Of Life At Sea (SOLAS),01.11.1974,NA,01.11.1974,25.05.1980,NA,28.03.2001,28.06.2001,NA,NA,NA,NA,NA,GENG-1163,TRE-000115,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,28.03.2001,"stateSignature, Accession","stateSignature, stateRat, stateForce, Accession, Accession, Succession, Acceptance, stateWithdrawal",1,NA,Diego
INTSLS_1974A,INTSLS_1974A,SYR,International Convention For The Safety Of Life At Sea (SOLAS),01.11.1974,NA,01.11.1974,25.05.1980,NA,20.07.2001,20.10.2001,NA,NA,NA,NA,NA,GENG-1163,TRE-000115,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20.07.2001,"stateSignature, Accession","stateSignature, stateRat, stateForce, Accession, Accession, Succession, Acceptance, stateWithdrawal",1,NA,Diego
INTSLS_1974A,INTSLS_1974A,MNG,International Convention For The Safety Of Life At Sea (SOLAS),01.11.1974,NA,01.11.1974,25.05.1980,NA,26.06.2002,26.09.2002,NA,NA,NA,NA,NA,GENG-1163,TRE-000115,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,26.06.2002,"stateSignature, Accession","stateSignature, stateRat, stateForce, Accession, Accession, Succession, Acceptance, stateWithdrawal",1,NA,Diego
INTSLS_1974A,INTSLS_1974A,COK,International Convention For The Safety Of Life At Sea (SOLAS),01.11.1974,NA,01.11.1974,25.05.1980,NA,30.06.2003,30.09.2003,NA,NA,NA,NA,NA,GENG-1163,TRE-000115,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,30.06.2003,"stateSignature, Accession","stateSignature, stateRat, stateForce, Accession, Accession, Succession, Acceptance, stateWithdrawal",1,NA,Diego
INTSLS_1974A,INTSLS_1974A,LCA,International Convention For The Safety Of Life At Sea (SOLAS),01.11.1974,NA,01.11.1974,25.05.1980,NA,20.05.2004,20.08.2004,NA,NA,NA,NA,NA,GENG-1163,TRE-000115,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20.05.2004,"stateSignature, Accession","stateSignature, stateRat, stateForce, Accession, Accession, Succession, Acceptance, stateWithdrawal",1,NA,Diego
INTSLS_1974A,INTSLS_1974A,ALB,International Convention For The Safety Of Life At Sea (SOLAS),01.11.1974,NA,01.11.1974,25.05.1980,NA,07.06.2004,07.09.2004,NA,NA,NA,NA,NA,GENG-1163,TRE-000115,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,07.06.2004,"stateSignature, Accession","stateSignature, stateRat, stateForce, Accession, Accession, Succession, Acceptance, stateWithdrawal",1,NA,Diego
INTSLS_1974A,INTSLS_1974A,KNA,International Convention For The Safety Of Life At Sea (SOLAS),01.11.1974,NA,01.11.1974,25.05.1980,NA,11.06.2004,11.09.2004,NA,NA,NA,NA,NA,GENG-1163,TRE-000115,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,11.06.2004,"stateSignature, Accession","stateSignature, stateRat, stateForce, Accession, Accession, Succession, Acceptance, stateWithdrawal",1,NA,Diego
INTSLS_1974A,INTSLS_1974A,PRY,International Convention For The Safety Of Life At Sea (SOLAS),01.11.1974,NA,01.11.1974,25.05.1980,NA,15.06.2004,15.09.2004,NA,NA,NA,NA,NA,GENG-1163,TRE-000115,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,15.06.2004,"stateSignature, Accession","stateSignature, stateRat, stateForce, Accession, Accession, Succession, Acceptance, stateWithdrawal",1,NA,Diego
INTSLS_1974A,INTSLS_1974A,GRD,International Convention For The Safety Of Life At Sea (SOLAS),01.11.1974,NA,01.11.1974,25.05.1980,NA,28.06.2004,28.09.2004,NA,NA,NA,NA,NA,GENG-1163,TRE-000115,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,28.06.2004,"stateSignature, Accession","stateSignature, stateRat, stateForce, Accession, Accession, Succession, Acceptance, stateWithdrawal",1,NA,Diego
INTSLS_1974A,INTSLS_1974A,SLB,International Convention For The Safety Of Life At Sea (SOLAS),01.11.1974,NA,01.11.1974,25.05.1980,NA,30.06.2004,30.09.2004,NA,NA,NA,NA,NA,GENG-1163,TRE-000115,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,30.06.2004,"stateSignature, Accession","stateSignature, stateRat, stateForce, Accession, Accession, Succession, Acceptance, stateWithdrawal",1,NA,Diego
INTSLS_1974A,INTSLS_1974A,COD,International Convention For The Safety Of Life At Sea (SOLAS),01.11.1974,NA,01.11.1974,25.05.1980,NA,17.12.2004,17.03.2005,NA,NA,NA,NA,NA,GENG-1163,TRE-000115,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,17.12.2004,"stateSignature, Accession","stateSignature, stateRat, stateForce, Accession, Accession, Succession, Acceptance, stateWithdrawal",1,NA,Diego
INTSLS_1974A,INTSLS_1974A,NIC,International Convention For The Safety Of Life At Sea (SOLAS),01.11.1974,NA,01.11.1974,25.05.1980,NA,17.12.2004,17.03.2005,NA,NA,NA,NA,NA,GENG-1163,TRE-000115,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,17.12.2004,"stateSignature, Accession","stateSignature, stateRat, stateForce, Accession, Accession, Succession, Acceptance, stateWithdrawal",1,NA,Diego
INTSLS_1974A,INTSLS_1974A,MDA,International Convention For The Safety Of Life At Sea (SOLAS),01.11.1974,NA,01.11.1974,25.05.1980,NA,11.10.2005,11.01.2006,NA,NA,NA,NA,NA,GENG-1163,TRE-000115,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,11.10.2005,"stateSignature, Accession","stateSignature, stateRat, stateForce, Accession, Accession, Succession, Acceptance, stateWithdrawal",1,NA,Diego
INTSLS_1974A,INTSLS_1974A,MNE,International Convention For The Safety Of Life At Sea (SOLAS),01.11.1974,NA,01.11.1974,25.05.1980,01.11.1974,11.06.1979,25.05.1980,NA,NA,NA,NA,NA,GENG-1163,TRE-000115,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,"stateSignature, stateRat, stateForce, Accession, Succession","stateSignature, stateRat, stateForce, Accession, Succession, Acceptance, stateWithdrawal",1,03.06.2006,Diego
INTSLS_1974A,INTSLS_1974A,SRB,International Convention For The Safety Of Life At Sea (SOLAS),01.11.1974,NA,01.11.1974,25.05.1980,01.11.1974,11.06.1979,25.05.1980,NA,NA,NA,NA,NA,GENG-1163,TRE-000115,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,"stateSignature, stateRat, stateForce, Accession, Succession","stateSignature, stateRat, stateForce, Accession, Succession, Acceptance, stateWithdrawal",1,03.06.2006,Diego
INTSLS_1974A,INTSLS_1974A,KIR,International Convention For The Safety Of Life At Sea (SOLAS),01.11.1974,NA,01.11.1974,25.05.1980,NA,05.02.2007,05.05.2007,NA,NA,NA,NA,NA,GENG-1163,TRE-000115,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,05.02.2007,"stateSignature, Accession","stateSignature, stateRat, stateForce, Accession, Accession, Succession, Acceptance, stateWithdrawal",1,NA,Diego
INTSLS_1974A,INTSLS_1974A,TKM,International Convention For The Safety Of Life At Sea (SOLAS),01.11.1974,NA,01.11.1974,25.05.1980,NA,04.02.2009,04.05.2009,NA,NA,NA,NA,NA,GENG-1163,TRE-000115,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,04.02.2009,"stateSignature, Accession","stateSignature, stateRat, stateForce, Accession, Accession, Succession, Acceptance, stateWithdrawal",1,NA,Diego
INTSLS_1974A,INTSLS_1974A,CRI,International Convention For The Safety Of Life At Sea (SOLAS),01.11.1974,NA,01.11.1974,25.05.1980,NA,06.06.2011,06.09.2011,NA,NA,NA,NA,NA,GENG-1163,TRE-000115,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,06.06.2011,"stateSignature, Accession","stateSignature, stateRat, stateForce, Accession, Accession, Succession, Acceptance, stateWithdrawal",1,NA,Diego
INTSLS_1974A,INTSLS_1974A,PLW,International Convention For The Safety Of Life At Sea (SOLAS),01.11.1974,NA,01.11.1974,25.05.1980,NA,29.09.2011,29.12.2011,NA,NA,NA,NA,NA,GENG-1163,TRE-000115,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,29.09.2011,"stateSignature, Accession","stateSignature, stateRat, stateForce, Accession, Accession, Succession, Acceptance, stateWithdrawal",1,NA,Diego
INTSLS_1974A,INTSLS_1974A,NIU,International Convention For The Safety Of Life At Sea (SOLAS),01.11.1974,NA,01.11.1974,25.05.1980,NA,27.06.2012,27.09.2012,NA,NA,NA,NA,NA,GENG-1163,TRE-000115,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,27.06.2012,"stateSignature, Accession","stateSignature, stateRat, stateForce, Accession, Accession, Succession, Acceptance, stateWithdrawal",1,NA,Diego
RUS-USA[HSA]_1975A,RUS-USA[HSA]_1975A,RUS,Agreement Between The Government Of The United States Of America And The Government Of The Union Of Soviet Socialist Republics On Certain Fishery Problems On The High Seas In The Western Areas Of The Middle Atlantic Ocean,26.02.1975,29.02.1976,26.02.1975,NA,26.02.1975,NA,26.02.1975,NA,NA,04.01.1975,29.02.1976,NA,GENG-1181,NA,IEA-459,End date stated in UN Treaty Collection for GENG-554 | Listed under https://treaties.un.org/Pages/showActionDetails.aspx?objid=080000028010f324,NA,NA,NA,NA,verified,NA,NA,NA,NA,NA,NA,"End, stateWithdrawal, stateForce","stateSignature, stateForce, stateWithdrawal, Accession, Succession",1,NA,Diego
RUS-USA[HSA]_1975A,RUS-USA[HSA]_1975A,USA,Agreement Between The Government Of The United States Of America And The Government Of The Union Of Soviet Socialist Republics On Certain Fishery Problems On The High Seas In The Western Areas Of The Middle Atlantic Ocean,26.02.1975,29.02.1976,26.02.1975,NA,26.02.1975,NA,26.02.1975,NA,NA,04.01.1975,29.02.1976,NA,GENG-1181,NA,IEA-459,End date stated in UN Treaty Collection for GENG-554 | Listed under https://treaties.un.org/Pages/showActionDetails.aspx?objid=080000028010f324,NA,NA,NA,NA,verified,NA,NA,NA,NA,NA,NA,"End, stateWithdrawal, stateForce","stateSignature, stateForce, stateWithdrawal, Accession, Succession",1,NA,Diego
GU13US_1975A,GU13US_1975A,POL,Agreement Between The Government Of The United States Of America And The Government Of The Polish Peoples Republic Regarding Fisheries In The North Eastern Pacific Ocean Off The Coast Of The United States,30.05.1975,31.12.1976,30.05.1975,15.06.1975,30.05.1975,30.05.1975,15.06.1975,NA,NA,31.12.1976,31.12.1976,NA,GENG-1209,NA,IEA-473,End date listed in treaty text of GENG-654 | Listed under https://treaties.un.org/Pages/showDetails.aspx?objid=08000002801048db | Not listed under http://www.state.gov/documents/organization/218912.pdf,NA,NA,NA,NA,verified,NA,NA,NA,NA,NA,NA,"stateRat, stateForce2","stateSignature, stateRat, stateForce, stateWithdrawal",1,NA,Diego
GU13US_1975A,GU13US_1975A,USA,Agreement Between The Government Of The United States Of America And The Government Of The Polish Peoples Republic Regarding Fisheries In The North Eastern Pacific Ocean Off The Coast Of The United States,30.05.1975,31.12.1976,30.05.1975,15.06.1975,30.05.1975,30.05.1975,15.06.1975,NA,NA,31.12.1976,31.12.1976,NA,GENG-1209,NA,IEA-473,End date listed in treaty text of GENG-654 | Listed under https://treaties.un.org/Pages/showDetails.aspx?objid=08000002801048db | Not listed under http://www.state.gov/documents/organization/218912.pdf,NA,NA,NA,NA,verified,NA,NA,NA,NA,NA,NA,"stateRat, stateForce2","stateSignature, stateRat, stateForce, stateWithdrawal",1,NA,Diego
GU13US_1975A,GU13US_1975A,POL,Agreement Between The Government Of The United States Of America And The Government Of The Polish Peoples Republic Regarding Fisheries In The North Eastern Pacific Ocean Off The Coast Of The United States,16.12.1975,31.12.1976,16.12.1975,01.01.1976,16.12.1975,16.12.1975,01.01.1976,NA,NA,31.12.1976,31.12.1976,NA,GENG-1244,NA,IEA-488,"End date listed in treaty text, however, no end date listed in UN Treaty Collection | Listed under https://treaties.un.org/Pages/showDetails.aspx?objid=08000002800faf53 | Not listed under http://www.state.gov/documents/organization/218912.pdf",NA,NA,NA,NA,verified,NA,NA,NA,NA,NA,NA,"stateRat, stateForce2","stateSignature, stateRat, stateForce, stateWithdrawal",1,NA,Diego
GU13US_1975A,GU13US_1975A,USA,Agreement Between The Government Of The United States Of America And The Government Of The Polish Peoples Republic Regarding Fisheries In The North Eastern Pacific Ocean Off The Coast Of The United States,16.12.1975,31.12.1976,16.12.1975,01.01.1976,16.12.1975,16.12.1975,01.01.1976,NA,NA,31.12.1976,31.12.1976,NA,GENG-1244,NA,IEA-488,"End date listed in treaty text, however, no end date listed in UN Treaty Collection | Listed under https://treaties.un.org/Pages/showDetails.aspx?objid=08000002800faf53 | Not listed under http://www.state.gov/documents/organization/218912.pdf",NA,NA,NA,NA,verified,NA,NA,NA,NA,NA,NA,"stateRat, stateForce2","stateSignature, stateRat, stateForce, stateWithdrawal",1,NA,Diego
RUS-USA[HSA]_1975A,RUS-USA[HSA]_1975A,RUS,Agreement Effected By Exchange Of Notes Extending The Agreement Between The Government Of The United States Of America And The Government Of The Union Of Soviet Socialist Republics On Certain Fishery Problems On The High Seas In The Western Areas Of The Middle Atlantic Ocean,30.12.1975,29.02.1976,30.12.1975,NA,30.12.1975,NA,30.12.1975,NA,NA,04.01.1975,29.02.1976,NA,GENG-1248,NA,IEA-490,End date stated in UN Treaty Collection for GENG-614 | Listed under https://treaties.un.org/Pages/showDetails.aspx?objid=0800000280106023 | Not listed under http://www.state.gov/documents/organization/218912.pdf,NA,NA,NA,NA,verified,NA,NA,NA,NA,NA,NA,"End, stateSignature, stateForce, stateWithdrawal","stateSignature, stateForce, stateWithdrawal, Accession, Succession",1,NA,Diego
RUS-USA[HSA]_1975A,RUS-USA[HSA]_1975A,USA,Agreement Effected By Exchange Of Notes Extending The Agreement Between The Government Of The United States Of America And The Government Of The Union Of Soviet Socialist Republics On Certain Fishery Problems On The High Seas In The Western Areas Of The Middle Atlantic Ocean,30.12.1975,29.02.1976,30.12.1975,NA,18.12.1975,NA,30.12.1975,NA,NA,04.01.1975,29.02.1976,NA,GENG-1248,NA,IEA-490,End date stated in UN Treaty Collection for GENG-614 | Listed under https://treaties.un.org/Pages/showDetails.aspx?objid=0800000280106023 | Not listed under http://www.state.gov/documents/organization/218912.pdf,NA,NA,NA,NA,verified,NA,NA,NA,NA,NA,NA,"End, stateSignature, stateForce, stateWithdrawal","stateSignature, stateForce, stateWithdrawal, Accession, Succession",1,NA,Diego
CC07CE_1976P,CC07CE_1976P,CYP,Protocol Concerning Cooperation In Combating Pollution Of The Mediterranean Sea By Oil And Other Harmful Substances In Cases Of Emergency,16.02.1976,NA,16.02.1976,12.02.1978,16.02.1976,19.11.1979,19.12.1979,NA,NA,NA,31.12.9999,NA,GENG-1254,NA,IEA-2843,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Accession, stateWithdrawal","stateSignature, stateRat, stateForce, Accession, Succession, Acceptance, stateWithdrawal",1,NA,Diego
CC07CE_1976P,CC07CE_1976P,EGY,Protocol Concerning Cooperation In Combating Pollution Of The Mediterranean Sea By Oil And Other Harmful Substances In Cases Of Emergency,16.02.1976,NA,16.02.1976,12.02.1978,16.02.1976,24.08.1978,23.09.1978,NA,NA,NA,31.12.9999,NA,GENG-1254,NA,IEA-2843,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.08.1978,NA,"Accession, Acceptance, stateWithdrawal","stateSignature, stateRat, stateForce, Accession, Succession, Acceptance, stateWithdrawal",1,NA,Diego
CC07CE_1976P,CC07CE_1976P,ESP,Protocol Concerning Cooperation In Combating Pollution Of The Mediterranean Sea By Oil And Other Harmful Substances In Cases Of Emergency,16.02.1976,NA,16.02.1976,12.02.1978,16.02.1976,17.12.1976,12.02.1978,NA,NA,NA,31.12.9999,NA,GENG-1254,NA,IEA-2843,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Accession, stateWithdrawal","stateSignature, stateRat, stateForce, Accession, Succession, Acceptance, stateWithdrawal",1,NA,Diego
CC07CE_1976P,CC07CE_1976P,FRA,Protocol Concerning Cooperation In Combating Pollution Of The Mediterranean Sea By Oil And Other Harmful Substances In Cases Of Emergency,16.02.1976,NA,16.02.1976,12.02.1978,16.02.1976,11.03.1978,10.04.1978,NA,NA,NA,31.12.9999,NA,GENG-1254,NA,IEA-2843,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.03.1978,NA,"Accession, Acceptance, stateWithdrawal","stateSignature, stateRat, stateForce, Accession, Succession, Acceptance, stateWithdrawal",1,NA,Diego
CC07CE_1976P,CC07CE_1976P,ISR,Protocol Concerning Cooperation In Combating Pollution Of The Mediterranean Sea By Oil And Other Harmful Substances In Cases Of Emergency,16.02.1976,NA,16.02.1976,12.02.1978,16.02.1976,03.03.1978,02.04.1978,NA,NA,NA,31.12.9999,NA,GENG-1254,NA,IEA-2843,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Accession, stateWithdrawal","stateSignature, stateRat, stateForce, Accession, Succession, Acceptance, stateWithdrawal",1,NA,Diego
